Config CF left-base;Confluence left-base;Config CF right-base;Confluence right-base;Config OA;OA;Config DFP left;DFP left;Config DFP right;DFP right;Config PDG left;PDG left;Config PDG right;PDG right
"1.64500
";"0.33700
";"0.97700
";"0.01500
";"2.13300
";"2.23500
";"1.65600
";"0.34600
";"1.64200
";"0.40300
";"1.63600
";"0.39000
";"1.64200
";"0.41100
"
"1.68800
";"0.40600
";"0.83000
";"0.01500
";"1.76100
";"1.84600
";"1.64700
";"0.40400
";"1.72200
";"0.35300
";"1.66600
";"0.39700
";"1.64400
";"0.40700
"
"47.76600
";"14.90300
";"45.58200
";"24.59300
";"48.30100
";"53.49800
";"47.48100
";"13.45500
";"47.85700
";"18.73400
";"47.34200
";"7.11600
";"47.36100
";"7.20100
"
"1.36500
";"1.42000
";"0.42300
";"0.17200
";"0.86100
";"0.97600
";"0.85700
";"1.51700
";"1.40400
";"1.35800
";"1.35900
";"1.33200
";"1.32600
";"1.36600
"
"1.99900
";"1.07500
";"0.92400
";"0.21700
";"2.06800
";"2.19300
";"2.01600
";"1.08700
";"1.93400
";"1.03000
";"1.96900
";"1.27000
";"1.96500
";"1.29800
"
"1.20800
";"1.23800
";"0.39500
";"0.16900
";"1.26300
";"1.49300
";"1.21000
";"1.02500
";"1.16900
";"1.04500
";"1.15900
";"0.96500
";"1.16900
";"0.95000
"
"1.09200
";"0.78300
";"0.34400
";"0.05500
";"1.11700
";"1.21900
";"1.05100
";"0.84300
";"1.06400
";"0.81000
";"1.04700
";"1.01200
";"1.03900
";"1.05000
"
"1.21500
";"1.04700
";"0.36900
";"0.00700
";"1.26800
";"1.40600
";"1.25600
";"0.75900
";"1.21500
";"0.29900
";"1.23200
";"0.56500
";"1.27000
";"0.33300
"
"1.13300
";"1.01500
";"0.34100
";"0.00700
";"1.20700
";"1.36900
";"1.14400
";"0.66500
";"1.11500
";"0.29700
";"1.15500
";"0.77200
";"1.12400
";"0.34200
"
"1.17800
";"1.59600
";"0.39000
";"0.00800
";"1.20700
";"1.31000
";"1.16500
";"1.02300
";"1.13300
";"0.30400
";"1.12800
";"0.79600
";"1.33900
";"0.32500
"
"1.22100
";"0.98300
";"0.35000
";"0.08900
";"1.27300
";"1.40100
";"1.23900
";"0.79700
";"1.22100
";"0.80100
";"1.21300
";"0.97900
";"1.22000
";"1.01800
"
"1.31100
";"0.67600
";"0.50500
";"0.06700
";"1.41800
";"1.54400
";"1.39600
";"0.65800
";"1.33500
";"0.57400
";"1.32800
";"0.76700
";"1.29200
";"0.67500
"
"1.43400
";"5.57800
";"0.47000
";"3.70200
";"1.50600
";"1.90000
";"1.34100
";"4.27700
";"1.45500
";"4.38300
";"1.42900
";"1.17200
";"1.42800
";"1.23000
"
"1.42100
";"0.97300
";"0.45600
";"0.17200
";"1.48500
";"1.64100
";"1.36600
";"0.70800
";"1.45100
";"0.89200
";"1.37300
";"0.93300
";"1.39100
";"0.73200
"
"1.31300
";"4.19700
";"0.40700
";"2.87300
";"1.44100
";"1.77200
";"1.33200
";"3.02600
";"1.33300
";"3.02700
";"1.29400
";"1.71900
";"1.33700
";"1.56000
"
"1.09100
";"2.07500
";"0.36900
";"0.76900
";"1.15100
";"1.58300
";"1.08000
";"1.64900
";"1.12100
";"1.55200
";"1.02800
";"1.19000
";"1.07900
";"1.19400
"
"1.25600
";"1.42900
";"0.41700
";"0.31300
";"1.32800
";"1.63500
";"1.28600
";"1.15700
";"1.27000
";"1.13600
";"1.30300
";"1.08900
";"1.25300
";"1.10000
"
"1.28500
";"1.36800
";"0.40500
";"0.27100
";"1.38800
";"1.63800
";"1.24700
";"1.08600
";"1.27400
";"1.08000
";"1.32100
";"1.14300
";"1.24200
";"1.08800
"
"1.06900
";"1.96000
";"0.35600
";"0.78900
";"1.15000
";"1.36700
";"1.07500
";"1.44300
";"1.06900
";"1.40800
";"1.03800
";"1.07600
";"1.09700
";"1.03400
"
"1.80400
";"5.94000
";"0.49600
";"2.70700
";"1.93900
";"2.32500
";"1.78200
";"4.23300
";"1.58000
";"2.41000
";"1.07300
";"0.85500
";"1.77800
";"1.44300
"
"1.93000
";"9.28100
";"0.80900
";"3.74400
";"1.77800
";"2.32000
";"1.81400
";"6.25000
";"1.92900
";"4.90800
";"1.70700
";"1.70300
";"1.69100
";"1.91400
"
"2.22400
";"1.96600
";"1.49500
";"0.56600
";"2.28700
";"2.43200
";"2.19300
";"1.50900
";"2.19000
";"1.59900
";"2.17800
";"1.06100
";"2.20300
";"1.12200
"
"1.10400
";"1.02700
";"0.37900
";"0.20000
";"1.20800
";"1.55100
";"1.10500
";"0.98200
";"1.14400
";"0.99200
";"1.13600
";"1.18900
";"1.14900
";"1.16900
"
"1.30300
";"0.32200
";"0.53000
";"1.69100
";"1.40700
";"1.48700
";"1.31500
";"0.32900
";"1.32200
";"1.44300
";"1.30700
";"0.34000
";"1.30700
";"1.25000
"
"1.57800
";"1.17300
";"0.49800
";"0.12100
";"1.42300
";"1.55300
";"1.32600
";"1.02300
";"1.39000
";"1.00700
";"1.33900
";"1.16500
";"1.34000
";"1.10700
"
"1.23200
";"1.30900
";"0.37000
";"0.14000
";"1.25400
";"1.37600
";"1.19800
";"1.18000
";"1.19600
";"1.09600
";"1.13300
";"0.71400
";"1.14800
";"0.83800
"
"1.17000
";"1.47700
";"0.41800
";"0.14100
";"1.27500
";"1.44300
";"1.19500
";"1.23700
";"1.18700
";"1.06300
";"1.15000
";"0.84100
";"1.19600
";"0.79200
"
"1.04500
";"1.47000
";"0.33000
";"0.48400
";"1.07900
";"1.41200
";"1.03000
";"1.23400
";"1.04700
";"1.19500
";"1.03800
";"1.17000
";"1.01200
";"1.11600
"
"1.25400
";"1.26700
";"0.39400
";"0.21700
";"1.29900
";"1.52800
";"1.19200
";"1.12600
";"1.21700
";"1.09100
";"1.24600
";"1.40500
";"1.19200
";"1.36000
"
"1.00200
";"2.60600
";"0.27300
";"0.70400
";"1.09000
";"1.18700
";"1.04900
";"1.53100
";"1.05100
";"1.39600
";"1.02300
";"0.66900
";"1.02300
";"0.66700
"
"22.14800
";"10.84900
";"19.07400
";"7.92900
";"21.81200
";"26.07600
";"20.82100
";"9.68400
";"21.47700
";"9.65800
";"20.87000
";"7.24300
";"20.66300
";"8.24900
"
"3.30900
";"6.12200
";"2.12300
";"2.79200
";"3.68200
";"4.17300
";"3.08600
";"3.42600
";"4.39600
";"3.72100
";"3.99100
";"1.12100
";"3.52200
";"1.79100
"
"0.78600
";"0.86000
";"0.30300
";"0.27900
";"1.39600
";"1.58300
";"1.31700
";"1.16700
";"1.31900
";"1.30700
";"1.30100
";"1.15700
";"1.32500
";"1.17600
"
"2.29200
";"6.12300
";"1.22400
";"3.02700
";"2.22500
";"3.25500
";"2.08000
";"4.31400
";"2.01000
";"2.85500
";"1.37300
";"1.28000
";"1.37600
";"2.01400
"
"1.20700
";"2.06900
";"0.51900
";"0.75100
";"1.27600
";"1.51300
";"1.23000
";"1.63400
";"1.22300
";"1.61200
";"1.19900
";"1.07000
";"1.20300
";"1.03400
"
"1.23200
";"4.63000
";"0.34000
";"2.49700
";"0.76400
";"0.97200
";"0.71200
";"2.06600
";"1.22500
";"3.47400
";"1.19200
";"1.39200
";"1.17600
";"1.36200
"
"19.25000
";"92.96100
";"15.76700
";"2.51100
";"18.66500
";"21.16600
";"19.21300
";"46.74700
";"20.11200
";"4.87700
";"18.08900
";"3.10600
";"18.09400
";"3.46400
"
"2.46300
";"17.43400
";"0.65800
";"190.99000
";"2.18800
";"4.40800
";"2.15800
";"15.59400
";"2.29900
";"79.16600
";"2.39100
";"3.14400
";"2.18500
";"3.15200
"
"2.28300
";"9.48700
";"0.59700
";"6.20600
";"1.44500
";"1.61600
";"2.09800
";"6.32600
";"2.04300
";"4.76200
";"1.81800
";"3.58400
";"1.77800
";"3.21000
"
"1.09300
";"2.05100
";"0.46400
";"0.93600
";"0.72800
";"0.81700
";"1.16500
";"1.57300
";"1.21500
";"1.54600
";"1.29000
";"0.91100
";"1.18600
";"0.89500
"
"1.05000
";"0.81800
";"0.32900
";"0.20200
";"1.15300
";"1.28500
";"1.07300
";"0.76700
";"1.20000
";"0.76600
";"1.05400
";"0.94600
";"1.07400
";"0.97900
"
"1.37500
";"1.55600
";"0.55300
";"0.26800
";"1.41400
";"1.67000
";"1.35700
";"1.37400
";"1.34000
";"1.22900
";"1.29400
";"1.06300
";"1.33000
";"1.00000
"
"1.27400
";"0.82700
";"0.48300
";"0.07100
";"1.32400
";"1.44600
";"1.22900
";"0.68000
";"1.22000
";"0.69000
";"1.23000
";"0.80200
";"1.26700
";"0.78400
"
"1.35900
";"6.99700
";"0.24800
";"3.62900
";"1.30900
";"1.68800
";"1.34900
";"5.88700
";"1.36700
";"5.13000
";"1.35300
";"4.11800
";"1.34600
";"4.10400
"
"1.40200
";"1.25200
";"0.51800
";"0.34300
";"1.45700
";"1.60200
";"1.38000
";"1.15100
";"1.36800
";"1.15000
";"1.34600
";"1.37800
";"1.40000
";"1.43300
"
"1.36700
";"6.48500
";"0.25900
";"4.49200
";"1.19900
";"1.54100
";"1.04200
";"3.02400
";"1.29100
";"5.02100
";"1.34600
";"3.93800
";"1.33100
";"3.90000
"
"1.22800
";"4.10400
";"0.36300
";"3.07800
";"1.34100
";"1.54500
";"1.24700
";"2.75800
";"1.27400
";"2.81300
";"1.24500
";"1.32400
";"1.27900
";"1.46500
"
"1.27500
";"5.81800
";"0.29600
";"2.83500
";"1.09700
";"1.24100
";"1.06800
";"3.58700
";"1.29400
";"3.88600
";"1.28900
";"1.76100
";"1.24100
";"1.76200
"
"1.39100
";"10.25200
";"0.26100
";"6.24500
";"0.85500
";"0.97700
";"1.34900
";"4.38700
";"0.82800
";"6.33000
";"0.81300
";"1.22600
";"1.32500
";"1.38500
"
"1.39900
";"1.23400
";"0.43300
";"0.18900
";"1.51100
";"1.78400
";"1.37600
";"1.03700
";"1.41400
";"1.00500
";"1.35700
";"1.11700
";"1.38000
";"1.16300
"
"1.33400
";"1.82500
";"0.58000
";"0.98700
";"1.35200
";"1.59100
";"1.36300
";"1.63600
";"1.30200
";"1.61900
";"1.26400
";"1.05300
";"1.27300
";"1.06500
"
"1.29400
";"1.57500
";"0.49900
";"0.40800
";"1.32200
";"1.56500
";"1.25100
";"1.35900
";"1.23100
";"1.25500
";"1.24100
";"1.16100
";"1.20300
";"1.05600
"
"1.35600
";"1.26600
";"0.50600
";"0.14800
";"1.42000
";"1.63000
";"1.33400
";"1.12100
";"1.32800
";"1.10700
";"1.30500
";"1.10700
";"1.32300
";"1.07600
"
"1.31300
";"1.87200
";"0.51400
";"0.86800
";"1.46000
";"1.62000
";"1.34700
";"1.47000
";"1.59600
";"1.43700
";"1.32800
";"1.28700
";"1.34400
";"1.22900
"
"1.19600
";"1.09700
";"0.45900
";"0.18500
";"1.28800
";"1.54700
";"1.23800
";"0.97600
";"1.21800
";"0.93500
";"1.19700
";"1.12900
";"1.20400
";"1.03000
"
"1.59700
";"1.18400
";"0.58700
";"0.15700
";"1.64500
";"1.85200
";"1.54300
";"1.01800
";"1.59300
";"1.03300
";"1.59100
";"1.24800
";"1.63100
";"1.18900
"
"1.09300
";"0.77500
";"0.35300
";"0.17900
";"1.17400
";"1.29000
";"1.07800
";"0.73800
";"1.11900
";"0.70500
";"1.08800
";"0.89400
";"1.13900
";"0.86100
"
"1.14300
";"1.00900
";"0.35400
";"0.22100
";"1.21600
";"1.35000
";"1.16000
";"0.87200
";"1.10400
";"0.87400
";"1.12100
";"1.18700
";"1.13600
";"1.22400
"
"1.10300
";"0.92400
";"0.34900
";"0.13600
";"1.21500
";"1.33600
";"1.12300
";"0.81600
";"1.11400
";"0.81800
";"1.13600
";"0.98100
";"1.11400
";"0.95600
"
"1.09700
";"0.95000
";"0.34600
";"0.19200
";"1.18900
";"1.30000
";"1.12900
";"0.85700
";"1.12600
";"0.79800
";"1.12500
";"0.97800
";"1.10700
";"0.98800
"
"1.12400
";"0.96700
";"0.34700
";"0.22200
";"1.17000
";"1.29000
";"1.09000
";"0.82900
";"1.10500
";"0.89400
";"1.09000
";"0.88900
";"1.09200
";"0.92000
"
"1.10400
";"0.28700
";"0.39900
";"0.78400
";"1.17700
";"1.25500
";"1.08700
";"0.28100
";"1.19100
";"0.79700
";"1.10600
";"0.33900
";"1.10800
";"1.18400
"
"1.15200
";"0.32400
";"0.40600
";"0.66100
";"1.22100
";"1.30300
";"1.16700
";"0.29800
";"1.17900
";"0.86400
";"1.14000
";"0.33300
";"1.12400
";"0.97700
"
"1.18100
";"1.17500
";"0.40500
";"0.00800
";"1.30300
";"1.41100
";"1.20200
";"0.80600
";"1.22200
";"0.29900
";"1.21200
";"0.83700
";"1.17400
";"0.33900
"
"6.86500
";"0.40200
";"4.83000
";"0.04000
";"5.65400
";"5.72200
";"5.23200
";"0.35500
";"5.67700
";"0.34400
";"5.73700
";"0.43200
";"4.73700
";"0.40700
"
"6.22500
";"2.82400
";"4.05000
";"1.58100
";"6.69500
";"7.15100
";"5.34800
";"1.97600
";"6.03500
";"1.82500
";"6.09700
";"0.93900
";"5.57000
";"0.87200
"
"3.03200
";"1.72500
";"1.46200
";"0.94500
";"2.70000
";"2.88400
";"2.96600
";"1.32300
";"3.06700
";"1.25900
";"3.55500
";"1.59600
";"3.63800
";"1.35000
"
"6.31400
";"10.57100
";"4.00700
";"8.93300
";"6.05200
";"7.71100
";"5.52200
";"9.30900
";"4.91900
";"8.94600
";"5.29900
";"2.59600
";"6.03300
";"2.67100
"
"5.46100
";"29.25100
";"4.01500
";"25.62700
";"5.74400
";"6.58300
";"5.65700
";"19.55500
";"6.86300
";"18.80400
";"5.53600
";"3.19000
";"6.70500
";"3.12100
"
"6.21000
";"1.59600
";"5.23600
";"3.58800
";"6.56600
";"6.70600
";"6.68300
";"1.07200
";"7.99900
";"2.53800
";"7.23400
";"0.52700
";"7.68100
";"0.53000
"
"6.01500
";"5.12000
";"4.86500
";"1.01700
";"7.21000
";"7.52200
";"6.61000
";"2.70300
";"5.52400
";"1.55800
";"6.90300
";"1.56200
";"5.65100
";"0.98400
"
"4.41000
";"1.64300
";"2.64000
";"0.65400
";"4.08700
";"4.58900
";"4.41900
";"1.25200
";"3.74600
";"0.81800
";"3.68100
";"0.74800
";"4.31300
";"1.20600
"
"5.85500
";"19.60400
";"4.02200
";"20.90400
";"5.32800
";"6.47100
";"5.72400
";"16.12200
";"5.05300
";"15.11500
";"5.74100
";"2.38600
";"4.97800
";"2.31900
"
"5.57000
";"1.52500
";"4.85000
";"0.42400
";"5.82200
";"5.90000
";"4.70500
";"1.49400
";"5.50400
";"1.31900
";"6.08100
";"0.62200
";"4.71100
";"0.81600
"
"6.64400
";"1.12400
";"4.03400
";"0.36200
";"6.02200
";"6.32300
";"5.36600
";"1.61200
";"5.53700
";"0.99800
";"5.63900
";"1.36700
";"6.02300
";"0.88100
"
"5.92200
";"1.03700
";"3.96000
";"0.55200
";"5.78600
";"5.86600
";"5.34700
";"1.30300
";"5.53900
";"1.46500
";"6.14200
";"0.66200
";"5.57100
";"0.92500
"
"6.70800
";"720.45500
";"3.92400
";"285.30300
";"6.01600
";"25.14200
";"7.05500
";"189.57300
";"5.88300
";"190.46600
";"5.85800
";"5.23100
";"5.51500
";"4.73800
"
"5.74400
";"39.07700
";"3.88900
";"1.98000
";"5.78400
";"6.40700
";"5.20900
";"22.77200
";"5.65900
";"2.67000
";"5.62000
";"1.40600
";"5.59900
";"1.88800
"
"6.62600
";"1.39200
";"4.07700
";"0.68200
";"5.86800
";"5.99300
";"5.30600
";"1.65900
";"6.04900
";"1.01100
";"5.61700
";"0.79800
";"4.69600
";"0.75700
"
"5.89100
";"2.33800
";"4.20200
";"0.02600
";"4.92200
";"5.89400
";"5.90400
";"1.72800
";"5.70300
";"0.41100
";"6.18700
";"1.46100
";"5.76900
";"0.47100
"
"4.94900
";"4.02400
";"4.24100
";"0.02700
";"5.76200
";"7.15400
";"5.84800
";"2.12900
";"5.66900
";"0.33200
";"4.89000
";"1.66100
";"6.28600
";"0.40400
"
"6.14800
";"2.17000
";"4.18200
";"0.02500
";"4.92100
";"5.57800
";"6.27900
";"1.56000
";"5.73100
";"0.38800
";"4.87300
";"1.99200
";"5.71600
";"0.40100
"
"5.90800
";"0.39300
";"5.20500
";"0.04100
";"5.68700
";"5.75500
";"5.40300
";"0.35200
";"6.01200
";"0.36800
";"4.85800
";"0.41600
";"6.84300
";"0.43900
"
"1.17700
";"1.26000
";"0.40100
";"0.23300
";"1.28900
";"1.77400
";"1.23600
";"1.13500
";"1.18300
";"1.15800
";"1.21400
";"1.22600
";"1.23500
";"1.28600
"
"6.27900
";"0.64200
";"4.06800
";"0.17900
";"4.96900
";"5.06800
";"5.93500
";"1.13900
";"6.76600
";"1.20800
";"4.89200
";"0.95300
";"5.77400
";"0.79800
"
"5.76200
";"0.44400
";"5.51500
";"2.79700
";"7.24200
";"7.35500
";"4.90200
";"0.35600
";"5.82900
";"2.04500
";"5.61200
";"0.40000
";"6.21700
";"0.73300
"
"2.02000
";"0.98700
";"1.32300
";"0.35400
";"3.35300
";"3.52600
";"2.08200
";"0.84300
";"3.00800
";"0.80600
";"2.92600
";"0.70600
";"2.96300
";"0.65700
"
"4.93300
";"4.20100
";"4.20300
";"1.71400
";"6.13900
";"6.67600
";"6.35900
";"3.35300
";"5.61600
";"3.33300
";"6.87000
";"1.53900
";"5.76200
";"1.44500
"
"5.02300
";"4.42400
";"4.20600
";"2.29500
";"5.80100
";"6.37100
";"6.16900
";"3.00800
";"6.50800
";"2.20000
";"6.08000
";"0.96800
";"4.88900
";"0.96000
"
"1.00200
";"1.28000
";"0.30400
";"0.37800
";"1.13300
";"1.26500
";"1.05600
";"1.13000
";"1.03000
";"1.10200
";"1.02600
";"1.01200
";"1.01100
";"1.01200
"
"2.94300
";"1.17900
";"2.01500
";"0.34000
";"3.20100
";"3.40900
";"3.04800
";"0.69200
";"2.91900
";"0.45200
";"3.41700
";"0.87200
";"3.18500
";"0.78700
"
"1.21000
";"0.70700
";"0.45200
";"0.07100
";"1.25100
";"1.34200
";"1.22300
";"0.69300
";"1.25900
";"0.68500
";"1.24500
";"0.88200
";"1.28200
";"0.88500
"
"1.95500
";"1.33500
";"1.05800
";"0.30900
";"2.06600
";"2.17600
";"1.78500
";"0.71900
";"1.95800
";"1.14400
";"1.97700
";"0.79000
";"1.99800
";"0.79900
"
"0.96400
";"0.71200
";"0.27800
";"0.05900
";"1.05600
";"1.16500
";"0.98000
";"0.67000
";"0.96900
";"0.62700
";"0.97200
";"0.73200
";"0.97100
";"0.74800
"
"1.05600
";"0.29700
";"0.36800
";"0.00700
";"1.13700
";"1.22000
";"1.05500
";"0.28500
";"1.16200
";"0.27100
";"1.05500
";"0.33000
";"1.05600
";"0.31200
"
"1.45100
";"1.02200
";"0.65000
";"0.06600
";"1.50100
";"1.60700
";"1.47200
";"0.77200
";"1.47100
";"0.79400
";"1.45700
";"0.97700
";"1.48200
";"0.93900
"
"1.57800
";"1.92800
";"0.80200
";"2.75900
";"1.60600
";"1.73100
";"1.54800
";"1.77200
";"1.58500
";"2.55400
";"1.54600
";"0.98900
";"1.52700
";"0.94900
"
"1.36500
";"2.26700
";"0.70200
";"2.03000
";"1.40200
";"1.53500
";"1.42800
";"1.69600
";"1.37100
";"2.21700
";"1.33200
";"0.90700
";"1.28900
";"0.96200
"
"1.40500
";"2.19600
";"0.69800
";"1.83500
";"1.40500
";"1.52800
";"1.40400
";"1.70600
";"1.36800
";"2.22400
";"1.29500
";"0.92400
";"1.28500
";"0.95600
"
"1.32400
";"0.31800
";"0.52500
";"1.46500
";"1.34400
";"1.42800
";"1.33200
";"0.32000
";"1.29900
";"1.14600
";"1.27400
";"0.35800
";"1.25300
";"0.80500
"
"1.40900
";"1.03200
";"0.55000
";"0.31900
";"1.68900
";"1.79400
";"1.42700
";"0.92100
";"1.43400
";"0.92900
";"1.41300
";"0.90600
";"1.42400
";"0.90700
"
"0.98100
";"0.85100
";"0.30400
";"0.00800
";"1.06600
";"1.23600
";"0.98800
";"0.63700
";"1.00100
";"0.28500
";"0.98600
";"0.64500
";"0.98000
";"0.35500
"
